Sheet,Row,Column,Cell,RawValue,Formula,CellType,Editable,Hidden,MergedRegion,Label,Purpose,DomainField,UISection,OutputTarget,Notes
DPR_print,158,B,B158,"4th","",s,true,false,,"","","","","",""
DPR_print,158,C,C158,"0","G157",n,false,false,C158:E158,"","","","","",""
DPR_print,158,F,F158,"0","C155/F31",n,false,false,,"","","","","",""
DPR_print,158,G,G158,"0","C158-F158",n,false,false,G158:H158,"","","","","",""
DPR_print,158,I,I158,"0","C158*I154",n,false,false,,"","","","","",""
DPR_print,159,B,B159,"5th","",s,true,false,,"","","","","",""
DPR_print,159,C,C159,"0","G158",n,false,false,C159:E159,"","","","","",""
DPR_print,159,F,F159,"0","C155/F31",n,false,false,,"","","","","",""
DPR_print,159,G,G159,"0","C159-F159",n,false,false,G159:H159,"","","","","",""
DPR_print,159,I,I159,"0","C159*I154",n,false,false,,"","","","","",""
DPR_print,160,B,B160,"6th","",s,true,false,,"","","","","",""
DPR_print,160,C,C160,"0","G159",n,false,false,C160:E160,"","","","","",""
DPR_print,160,F,F160,"0","IF(C160>0,C155/F31,0)",n,false,false,,"","","","","",""
DPR_print,160,G,G160,"0","IF(F160>C160,0,C160-F160)",n,false,false,G160:H160,"","","","","",""
DPR_print,160,I,I160,"0","C160*I154",n,false,false,,"","","","","",""
DPR_print,161,B,B161,"7th","",s,true,false,,"","","","","",""
DPR_print,161,C,C161,"0","G160",n,false,false,C161:E161,"","","","","",""
DPR_print,161,F,F161,"0","IF(C161>0,C155/F31,0)",n,false,false,,"","","","","",""
DPR_print,161,G,G161,"0","IF(F161>C161,0,C161-F161)",n,false,false,G161:H161,"","","","","",""
DPR_print,161,I,I161,"0","C161*I154",n,false,false,,"","","","","",""
DPR_print,162,B,B162,"8th","",s,true,false,,"","","","","",""
DPR_print,162,C,C162,"0","G161",n,false,false,C162:E162,"","","","","",""
DPR_print,162,F,F162,"0","IF(C162>0,C155/F31,0)",n,false,false,,"","","","","",""
DPR_print,162,G,G162,"0","IF(F162>C162,0,C162-F162)",n,false,false,G162:H162,"","","","","",""
DPR_print,162,I,I162,"0","C162*I154",n,false,false,,"","","","","",""
DPR_print,163,A,A163,"3.3","",n,true,false,,"","","","","",""
DPR_print,163,B,B163,"STATEMENT SHOWING THE DEPRECIATION ON FIXED ASSETS:","",s,true,false,B163:I163,"","","","","",""
DPR_print,164,B,B164,"WORKSHED ","",s,true,false,B164:G164,"","","","","",""
DPR_print,164,H,H164,"@","",s,true,false,,"","","","","",""
DPR_print,164,I,I164,"0.00%","DataSheet!F176",n,false,false,,"","","","","",""
DPR_print,165,B,B165,"Particulars","",s,true,false,B165:D165,"","","","","",""
DPR_print,165,E,E165,"1st Year","",s,true,false,,"","","","","",""
DPR_print,165,F,F165,"2nd Year","",s,true,false,,"","","","","",""
DPR_print,165,G,G165,"3rd Year","",s,true,false,,"","","","","",""
DPR_print,165,H,H165,"4th Year","",s,true,false,,"","","","","",""
DPR_print,165,I,I165,"5th Year","",s,true,false,,"","","","","",""
DPR_print,166,B,B166,"Opening Balance","",s,true,false,B166:D166,"","","","","",""
DPR_print,166,E,E166,"0","H93",n,false,false,,"","","","","",""
DPR_print,166,F,F166,"0","E168",n,false,false,,"","","","","",""
DPR_print,166,G,G166,"0","F168",n,false,false,,"","","","","",""
DPR_print,166,H,H166,"0","G168",n,false,false,,"","","","","",""
DPR_print,166,I,I166,"0","H168",n,false,false,,"","","","","",""
DPR_print,167,B,B167,"Depreciation","",s,true,false,B167:D167,"","","","","",""
DPR_print,167,E,E167,"0","E166*I164",n,false,false,,"","","","","",""
DPR_print,167,F,F167,"0","F166*I164",n,false,false,,"","","","","",""
DPR_print,167,G,G167,"0","G166*I164",n,false,false,,"","","","","",""
DPR_print,167,H,H167,"0","H166*I164",n,false,false,,"","","","","",""
DPR_print,167,I,I167,"0","I166*I164",n,false,false,,"","","","","",""
DPR_print,168,B,B168,"Closing Balance","",s,true,false,B168:D168,"","","","","",""
DPR_print,168,E,E168,"0","E166-E167",n,false,false,,"","","","","",""
DPR_print,168,F,F168,"0","F166-F167",n,false,false,,"","","","","",""
DPR_print,168,G,G168,"0","G166-G167",n,false,false,,"","","","","",""
DPR_print,168,H,H168,"0","H166-H167",n,false,false,,"","","","","",""
DPR_print,168,I,I168,"0","I166-I167",n,false,false,,"","","","","",""
DPR_print,169,B,B169,"MACHINERY ","",s,true,false,B169:G169,"","","","","",""
DPR_print,169,H,H169,"@","",s,true,false,,"","","","","",""
DPR_print,169,I,I169,"0.00%","DataSheet!F177",n,false,false,,"","","","","",""
DPR_print,170,B,B170,"Opening Balance","",s,true,false,B170:D170,"","","","","",""
DPR_print,170,E,E170,"0","H108",n,false,false,,"","","","","",""
DPR_print,170,F,F170,"0","E172",n,false,false,,"","","","","",""
DPR_print,170,G,G170,"0","F172",n,false,false,,"","","","","",""
DPR_print,170,H,H170,"0","G172",n,false,false,,"","","","","",""
DPR_print,170,I,I170,"0","H172",n,false,false,,"","","","","",""
DPR_print,171,B,B171,"Depreciation","",s,true,false,B171:D171,"","","","","",""
DPR_print,171,E,E171,"0","E170*I169",n,false,false,,"","","","","",""
DPR_print,171,F,F171,"0","F170*I169",n,false,false,,"","","","","",""
DPR_print,171,G,G171,"0","G170*I169",n,false,false,,"","","","","",""
DPR_print,171,H,H171,"0","H170*I169",n,false,false,,"","","","","",""
DPR_print,171,I,I171,"0","I170*I169",n,false,false,,"","","","","",""
DPR_print,172,B,B172,"Closing Balance","",s,true,false,B172:D172,"","","","","",""
DPR_print,172,E,E172,"0","E170-E171",n,false,false,,"","","","","",""
DPR_print,172,F,F172,"0","F170-F171",n,false,false,,"","","","","",""
DPR_print,172,G,G172,"0","G170-G171",n,false,false,,"","","","","",""
DPR_print,172,H,H172,"0","H170-H171",n,false,false,,"","","","","",""
DPR_print,172,I,I172,"0","I170-I171",n,false,false,,"","","","","",""
DPR_print,173,B,B173,"TOTAL DEPRECIATION","",s,true,false,B173:I173,"","","","","",""
DPR_print,174,B,B174,"Workshed","",s,true,false,B174:D174,"","","","","",""
DPR_print,174,E,E174,"0","E167",n,false,false,,"","","","","",""
DPR_print,174,F,F174,"0","F167",n,false,false,,"","","","","",""
DPR_print,174,G,G174,"0","G167",n,false,false,,"","","","","",""
DPR_print,174,H,H174,"0","H167",n,false,false,,"","","","","",""
DPR_print,174,I,I174,"0","I167",n,false,false,,"","","","","",""
DPR_print,175,B,B175,"Machinery","",s,true,false,B175:D175,"","","","","",""
DPR_print,175,E,E175,"0","E171",n,false,false,,"","","","","",""
DPR_print,175,F,F175,"0","F171",n,false,false,,"","","","","",""
DPR_print,175,G,G175,"0","G171",n,false,false,,"","","","","",""
DPR_print,175,H,H175,"0","H171",n,false,false,,"","","","","",""
DPR_print,175,I,I175,"0","I171",n,false,false,,"","","","","",""
DPR_print,176,B,B176,"Total","",s,true,false,B176:D176,"","","","","",""
DPR_print,176,E,E176,"0","SUM(E174:E175)",n,false,false,,"","","","","",""
DPR_print,176,F,F176,"0","SUM(F174:F175)",n,false,false,,"","","","","",""
DPR_print,176,G,G176,"0","SUM(G174:G175)",n,false,false,,"","","","","",""
DPR_print,176,H,H176,"0","SUM(H174:H175)",n,false,false,,"","","","","",""
DPR_print,176,I,I176,"0","SUM(I174:I175)",n,false,false,,"","","","","",""
DPR_print,178,A,A178,"4","",n,true,false,,"","","","","",""
DPR_print,178,B,B178,"Schedule of Sales Realization    :","",s,true,false,B178:E178,"","","","","",""
DPR_print,179,A,A179,"4.1","",n,true,false,,"","","","","",""
DPR_print,179,B,B179,"Details of Sales","",s,true,false,B179:E179,"","","","","",""
DPR_print,180,B,B180,"Particulars of Product","",s,true,false,B180:E181,"","","","","",""
DPR_print,180,F,F180,"Rate/","",s,true,false,,"","","","","",""
DPR_print,180,G,G180,"No. of","",s,true,false,,"","","","","",""
DPR_print,180,H,H180,"Amount in Rs.","",s,true,false,H180:I181,"","","","","",""
DPR_print,181,F,F181,"Pair/Unit","",s,true,false,,"","","","","",""
DPR_print,181,G,G181,"Pair/Unit","",s,true,false,,"","","","","",""
DPR_print,182,B,B182,"0","Project_Report!G79",n,false,false,B182:E182,"","","","","",""
DPR_print,183,B,B183,"0","DataSheet!B94:E94",n,false,false,B183:E183,"","","","","",""
DPR_print,183,F,F183,"0.00","DataSheet!F94",n,false,false,,"","","","","",""
DPR_print,183,G,G183,"0","DataSheet!G94",n,false,false,,"","","","","",""
DPR_print,183,H,H183,"0.00","F183*G183",n,false,false,H183:I183,"","","","","",""
DPR_print,184,B,B184,"0","DataSheet!B95:E95",n,false,false,B184:E184,"","","","","",""
DPR_print,184,F,F184,"0.00","DataSheet!F95",n,false,false,,"","","","","",""
DPR_print,184,G,G184,"0","DataSheet!G95",n,false,false,,"","","","","",""
DPR_print,184,H,H184,"0.00","F184*G184",n,false,false,H184:I184,"","","","","",""
DPR_print,185,B,B185,"0","DataSheet!B96:E96",n,false,false,B185:E185,"","","","","",""
DPR_print,185,F,F185,"0.00","DataSheet!F96",n,false,false,,"","","","","",""
DPR_print,185,G,G185,"0","DataSheet!G96",n,false,false,,"","","","","",""
DPR_print,185,H,H185,"0.00","F185*G185",n,false,false,H185:I185,"","","","","",""
DPR_print,186,B,B186,"0","DataSheet!B97:E97",n,false,false,B186:E186,"","","","","",""
DPR_print,186,F,F186,"0.00","DataSheet!F97",n,false,false,,"","","","","",""
DPR_print,186,G,G186,"0","DataSheet!G97",n,false,false,,"","","","","",""
DPR_print,186,H,H186,"0.00","F186*G186",n,false,false,H186:I186,"","","","","",""
DPR_print,187,B,B187,"0","DataSheet!B98:E98",n,false,false,B187:E187,"","","","","",""
DPR_print,187,F,F187,"0.00","DataSheet!F98",n,false,false,,"","","","","",""
DPR_print,187,G,G187,"0","DataSheet!G98",n,false,false,,"","","","","",""
DPR_print,187,H,H187,"0.00","F187*G187",n,false,false,H187:I187,"","","","","",""
DPR_print,188,B,B188,"0","DataSheet!B99:E99",n,false,false,B188:E188,"","","","","",""
DPR_print,188,F,F188,"0.00","DataSheet!F99",n,false,false,,"","","","","",""
DPR_print,188,G,G188,"0","DataSheet!G99",n,false,false,,"","","","","",""
DPR_print,188,H,H188,"0.00","F188*G188",n,false,false,H188:I188,"","","","","",""
DPR_print,189,B,B189,"0","DataSheet!B100:E100",n,false,false,B189:E189,"","","","","",""
DPR_print,189,F,F189,"0.00","DataSheet!F100",n,false,false,,"","","","","",""
DPR_print,189,G,G189,"0","DataSheet!G100",n,false,false,,"","","","","",""
DPR_print,189,H,H189,"0.00","F189*G189",n,false,false,H189:I189,"","","","","",""
DPR_print,191,B,B191,"Total","",s,true,false,B191:E191,"","","","","",""
DPR_print,191,H,H191,"0.00","SUM(H183:H190)",n,false,false,H191:I191,"","","","","",""
DPR_print,193,A,A193,"4.2","",n,true,false,,"","","","","",""
DPR_print,193,B,B193,"Capacity Utilization of Sales","",s,true,false,B193:E193,"","","","","",""
DPR_print,194,B,B194,"Particulars","",s,true,false,B194:D194,"","","","","",""
DPR_print,194,E,E194,"1st Year","",s,true,false,,"","","","","",""
DPR_print,194,F,F194,"2nd Year","",s,true,false,,"","","","","",""
DPR_print,194,G,G194,"3rd Year","",s,true,false,,"","","","","",""
DPR_print,194,H,H194,"4th Year","",s,true,false,,"","","","","",""
DPR_print,194,I,I194,"5th Year","",s,true,false,,"","","","","",""
DPR_print,196,B,B196,"Capacity Utilization","",s,true,false,B196:D196,"","","","","",""
DPR_print,196,E,E196,"70%","",n,true,false,,"","","","","",""
DPR_print,196,F,F196,"80%","",n,true,false,,"","","","","",""
DPR_print,196,G,G196,"90%","",n,true,false,,"","","","","",""
DPR_print,196,H,H196,"90%","",n,true,false,,"","","","","",""
DPR_print,196,I,I196,"90%","",n,true,false,,"","","","","",""
DPR_print,198,B,B198,"Sales / Receipts ","",s,true,false,B198:D198,"","","","","",""
DPR_print,198,E,E198,"0","E196*H191",n,false,false,,"","","","","",""
DPR_print,198,F,F198,"0","F196*H191",n,false,false,,"","","","","",""
DPR_print,198,G,G198,"0","G196*H191",n,false,false,,"","","","","",""
DPR_print,198,H,H198,"0","H196*H191",n,false,false,,"","","","","",""
DPR_print,198,I,I198,"0","I196*H191",n,false,false,,"","","","","",""
DPR_print,200,A,A200,"5","",n,true,false,,"","","","","",""
DPR_print,200,B,B200,"Rawmaterials                    :","",s,true,false,B200:E200,"","","","","",""
DPR_print,201,B,B201,"Particulars","",s,true,false,B201:D201,"","","","","",""
DPR_print,201,E,E201,"Unit","",s,true,false,,"","","","","",""
DPR_print,201,F,F201,"Rate/unit","",s,true,false,,"","","","","",""
DPR_print,201,G,G201,"Reqd.Unit","",s,true,false,,"","","","","",""
DPR_print,201,H,H201,"Amount in Rs.","",s,true,false,H201:I201,"","","","","",""
DPR_print,202,B,B202,"0","DataSheet!B107:D107",n,false,false,B202:D202,"","","","","",""
DPR_print,202,E,E202,"0","DataSheet!E107",n,false,false,,"","","","","",""
DPR_print,202,F,F202,"0.00","DataSheet!F107",n,false,false,,"","","","","",""
DPR_print,202,G,G202,"0","DataSheet!G107",n,false,false,,"","","","","",""
DPR_print,202,H,H202,"0.00","F202*G202",n,false,false,H202:I202,"","","","","",""
DPR_print,203,B,B203,"0","DataSheet!B108:D108",n,false,false,B203:D203,"","","","","",""
DPR_print,203,E,E203,"0","DataSheet!E108",n,false,false,,"","","","","",""
DPR_print,203,F,F203,"0.00","DataSheet!F108",n,false,false,,"","","","","",""
DPR_print,203,G,G203,"0","DataSheet!G108",n,false,false,,"","","","","",""
DPR_print,203,H,H203,"0.00","F203*G203",n,false,false,H203:I203,"","","","","",""
DPR_print,204,B,B204,"0","DataSheet!B109:D109",n,false,false,B204:D204,"","","","","",""
DPR_print,204,E,E204,"0","DataSheet!E109",n,false,false,,"","","","","",""
DPR_print,204,F,F204,"0.00","DataSheet!F109",n,false,false,,"","","","","",""
DPR_print,204,G,G204,"0","DataSheet!G109",n,false,false,,"","","","","",""
DPR_print,204,H,H204,"0.00","F204*G204",n,false,false,H204:I204,"","","","","",""
DPR_print,204,J,J204," ","",s,true,false,,"","","","","",""
DPR_print,205,B,B205,"0","DataSheet!B110:D110",n,false,false,B205:D205,"","","","","",""
DPR_print,205,E,E205,"0","DataSheet!E110",n,false,false,,"","","","","",""
DPR_print,205,F,F205,"0.00","DataSheet!F110",n,false,false,,"","","","","",""
DPR_print,205,G,G205,"0","DataSheet!G110",n,false,false,,"","","","","",""
DPR_print,205,H,H205,"0.00","F205*G205",n,false,false,H205:I205,"","","","","",""
DPR_print,206,B,B206,"0","DataSheet!B111:D111",n,false,false,B206:D206,"","","","","",""
DPR_print,206,E,E206,"0","DataSheet!E111",n,false,false,,"","","","","",""
DPR_print,206,F,F206,"0.00","DataSheet!F111",n,false,false,,"","","","","",""
DPR_print,206,G,G206,"0","DataSheet!G111",n,false,false,,"","","","","",""
DPR_print,206,H,H206,"0.00","F206*G206",n,false,false,H206:I206,"","","","","",""
DPR_print,207,B,B207,"0","DataSheet!B112:D112",n,false,false,B207:D207,"","","","","",""
DPR_print,207,E,E207,"0","DataSheet!E112",n,false,false,,"","","","","",""
DPR_print,207,F,F207,"0.00","DataSheet!F112",n,false,false,,"","","","","",""
DPR_print,207,G,G207,"0","DataSheet!G112",n,false,false,,"","","","","",""
DPR_print,207,H,H207,"0.00","F207*G207",n,false,false,H207:I207,"","","","","",""
DPR_print,208,B,B208,"0","DataSheet!B113:D113",n,false,false,B208:D208,"","","","","",""
DPR_print,208,E,E208,"0","DataSheet!E113",n,false,false,,"","","","","",""
DPR_print,208,F,F208,"0.00","DataSheet!F113",n,false,false,,"","","","","",""
DPR_print,208,G,G208,"0","DataSheet!G113",n,false,false,,"","","","","",""
DPR_print,208,H,H208,"0.00","F208*G208",n,false,false,H208:I208,"","","","","",""
DPR_print,209,B,B209,"0","DataSheet!B114:D114",n,false,false,B209:D209,"","","","","",""
DPR_print,209,E,E209,"0","DataSheet!E114",n,false,false,,"","","","","",""
DPR_print,209,F,F209,"0.00","DataSheet!F114",n,false,false,,"","","","","",""
DPR_print,209,G,G209,"0","DataSheet!G114",n,false,false,,"","","","","",""
DPR_print,209,H,H209,"0.00","F209*G209",n,false,false,H209:I209,"","","","","",""
DPR_print,210,B,B210,"0","DataSheet!B115:D115",n,false,false,B210:D210,"","","","","",""
DPR_print,210,E,E210,"0","DataSheet!E115",n,false,false,,"","","","","",""
DPR_print,210,F,F210,"0.00","DataSheet!F115",n,false,false,,"","","","","",""
DPR_print,210,G,G210,"0","DataSheet!G115",n,false,false,,"","","","","",""
DPR_print,210,H,H210,"0.00","F210*G210",n,false,false,H210:I210,"","","","","",""
DPR_print,211,B,B211,"Total","",s,true,false,B211:D211,"","","","","",""
DPR_print,211,H,H211,"0.00","SUM(H202:H210)",n,false,false,H211:I211,"","","","","",""
DPR_print,212,A,A212,"5.1","",n,true,false,,"","","","","",""
DPR_print,212,B,B212,"Wages                                :","",s,true,false,B212:D212,"","","","","",""
DPR_print,213,B,B213,"Particulars","",s,true,false,B213:D214,"","","","","",""
DPR_print,213,E,E213,"No. of","",s,true,false,,"","","","","",""
DPR_print,213,F,F213,"Wages","",s,true,false,F213:G213,"","","","","",""
DPR_print,213,H,H213,"Amount in Rs.","",s,true,false,H213:I213,"","","","","",""
DPR_print,214,E,E214,"Worker","",s,true,false,,"","","","","",""
DPR_print,214,F,F214,"Per Month","",s,true,false,F214:G214,"","","","","",""
DPR_print,214,H,H214,"(Per Annum)","",s,true,false,H214:I214,"","","","","",""
DPR_print,215,B,B215,"Labor","DataSheet!B121:D121",s,false,false,B215:D215,"","","","","",""
DPR_print,215,E,E215,"0","DataSheet!E121",n,false,false,,"","","","","",""
DPR_print,215,F,F215,"0.00","DataSheet!F121:G121",n,false,false,F215:G215,"","","","","",""
DPR_print,215,H,H215,"0.00","DataSheet!H121:I121",n,false,false,H215:I215,"","","","","",""
DPR_print,216,B,B216,"0","DataSheet!B122:D122",n,false,false,B216:D216,"","","","","",""
DPR_print,216,E,E216,"0","DataSheet!E122",n,false,false,,"","","","","",""
DPR_print,216,F,F216,"0.00","DataSheet!F122:G122",n,false,false,F216:G216,"","","","","",""
DPR_print,216,H,H216,"0.00","DataSheet!H122:I122",n,false,false,H216:I216,"","","","","",""
DPR_print,217,B,B217,"0","DataSheet!B123:D123",n,false,false,B217:D217,"","","","","",""
DPR_print,217,E,E217,"0","DataSheet!E123",n,false,false,,"","","","","",""
DPR_print,217,F,F217,"0.00","DataSheet!F123:G123",n,false,false,F217:G217,"","","","","",""
DPR_print,217,H,H217,"0.00","DataSheet!H123:I123",n,false,false,H217:I217,"","","","","",""
DPR_print,218,B,B218,"0","DataSheet!B124:D124",n,false,false,B218:D218,"","","","","",""
DPR_print,218,E,E218,"0","DataSheet!E124",n,false,false,,"","","","","",""
DPR_print,218,F,F218,"0.00","DataSheet!F124:G124",n,false,false,F218:G218,"","","","","",""
DPR_print,218,H,H218,"0.00","DataSheet!H124:I124",n,false,false,H218:I218,"","","","","",""
DPR_print,219,B,B219,"0","DataSheet!B125:D125",n,false,false,B219:D219,"","","","","",""
DPR_print,219,E,E219,"0","DataSheet!E125",n,false,false,,"","","","","",""
DPR_print,219,F,F219,"0.00","DataSheet!F125:G125",n,false,false,F219:G219,"","","","","",""
DPR_print,219,H,H219,"0.00","DataSheet!H125:I125",n,false,false,H219:I219,"","","","","",""
DPR_print,220,B,B220,"0","DataSheet!B126:D126",n,false,false,B220:D220,"","","","","",""
DPR_print,220,E,E220,"0","DataSheet!E126",n,false,false,,"","","","","",""
DPR_print,220,F,F220,"0.00","DataSheet!F126:G126",n,false,false,F220:G220,"","","","","",""
DPR_print,220,H,H220,"0.00","DataSheet!H126:I126",n,false,false,H220:I220,"","","","","",""
DPR_print,221,B,B221,"0","DataSheet!B127:D127",n,false,false,B221:D221,"","","","","",""
DPR_print,221,E,E221,"0","DataSheet!E127",n,false,false,,"","","","","",""
DPR_print,221,F,F221,"0.00","DataSheet!F127:G127",n,false,false,F221:G221,"","","","","",""
DPR_print,221,H,H221,"0.00","DataSheet!H127:I127",n,false,false,H221:I221,"","","","","",""
DPR_print,222,B,B222,"Total","",s,true,false,B222:D222,"","","","","",""
DPR_print,222,E,E222,"0","SUM(E215:E221)",n,false,false,,"","","","","",""
DPR_print,222,H,H222,"0.00","SUM(H215:H221)",n,false,false,H222:I222,"","","","","",""
DPR_print,224,A,A224,"5.2","",n,true,false,,"","","","","",""
DPR_print,224,B,B224,"Repairs and Maintenance                  :","",s,true,false,B224:E224,"","","","","",""
DPR_print,224,G,G224,"Rs.","",s,true,false,,"","","","","",""
DPR_print,224,H,H224,"0.00","DataSheet!H157:I157",n,false,false,H224:I224,"","","","","",""
DPR_print,226,A,A226,"5.3","",n,true,false,,"","","","","",""
DPR_print,226,B,B226,"Power and Fuel                                 :","",s,true,false,B226:E226,"","","","","",""
DPR_print,226,G,G226,"Rs.","",s,true,false,,"","","","","",""
DPR_print,226,H,H226,"0.00","DataSheet!H159:I159",n,false,false,H226:I226,"","","","","",""
DPR_print,228,A,A228,"5.4","",n,true,false,,"","","","","",""
DPR_print,228,B,B228,"Other Overhead Expenses               :","",s,true,false,B228:E228,"","","","","",""
DPR_print,228,G,G228,"Rs.","",s,true,false,,"","","","","",""
DPR_print,228,H,H228,"0.00","DataSheet!H161:I161",n,false,false,H228:I228,"","","","","",""
DPR_print,230,A,A230,"6","",n,true,false,,"","","","","",""
DPR_print,230,B,B230,"Administrative Expenses                  :","",s,true,false,B230:E230,"","","","","",""
DPR_print,231,A,A231,"6.1","",n,true,false,,"","","","","",""
DPR_print,231,B,B231,"Salary","",s,true,false,B231:E231,"","","","","",""
DPR_print,232,B,B232,"0","DataSheet!B134:D134",n,false,false,B232:D232,"","","","","",""
DPR_print,232,E,E232,"0","DataSheet!E134",n,false,false,,"","","","","",""
DPR_print,232,F,F232,"0.00","DataSheet!F134:G134",n,false,false,F232:G232,"","","","","",""
DPR_print,232,H,H232,"0.00","DataSheet!H134:I134",n,false,false,H232:I232,"","","","","",""
DPR_print,233,B,B233,"0","DataSheet!B135:D135",n,false,false,B233:D233,"","","","","",""
DPR_print,233,E,E233,"0","DataSheet!E135",n,false,false,,"","","","","",""
DPR_print,233,F,F233,"0.00","DataSheet!F135:G135",n,false,false,F233:G233,"","","","","",""
DPR_print,233,H,H233,"0.00","DataSheet!H135:I135",n,false,false,H233:I233,"","","","","",""
DPR_print,234,B,B234,"0","DataSheet!B136:D136",n,false,false,B234:D234,"","","","","",""
DPR_print,234,E,E234,"0","DataSheet!E136",n,false,false,,"","","","","",""
DPR_print,234,F,F234,"0.00","DataSheet!F136:G136",n,false,false,F234:G234,"","","","","",""
DPR_print,234,H,H234,"0.00","DataSheet!H136:I136",n,false,false,H234:I234,"","","","","",""
DPR_print,235,E,E235,"0","DataSheet!E137",n,false,false,,"","","","","",""
DPR_print,235,F,F235,"0.00","DataSheet!F137:G137",n,false,false,F235:G235,"","","","","",""
DPR_print,235,H,H235,"0.00","DataSheet!H137:I137",n,false,false,H235:I235,"","","","","",""
DPR_print,236,E,E236,"0","DataSheet!E138",n,false,false,,"","","","","",""
DPR_print,236,F,F236,"0.00","DataSheet!F138:G138",n,false,false,F236:G236,"","","","","",""
DPR_print,236,H,H236,"0.00","DataSheet!H138:I138",n,false,false,H236:I236,"","","","","",""
DPR_print,237,B,B237,"Total","",s,true,false,B237:D237,"","","","","",""
DPR_print,237,E,E237,"0","SUM(E232:E236)",n,false,false,,"","","","","",""
DPR_print,237,H,H237,"0.00","SUM(H232:H236)",n,false,false,H237:I237,"","","","","",""
DPR_print,239,A,A239,"6.2","",n,true,false,,"","","","","",""
DPR_print,239,B,B239,"Telephone Expenses","",s,true,false,B239:E239,"","","","","",""
DPR_print,239,H,H239,"0.00","DataSheet!H163:I163",n,false,false,H239:I239,"","","","","",""
DPR_print,241,A,A241,"6.4","",n,true,false,,"","","","","",""
DPR_print,241,B,B241,"Stationery & Postage","",s,true,false,B241:E241,"","","","","",""
DPR_print,241,H,H241,"0.00","DataSheet!H165:I165",n,false,false,H241:I241,"","","","","",""
DPR_print,243,A,A243,"6.5","",n,true,false,,"","","","","",""
DPR_print,243,B,B243,"Advertisement & Publicity","",s,true,false,B243:E243,"","","","","",""
DPR_print,243,H,H243,"0.00","DataSheet!H167:I167",n,false,false,H243:I243,"","","","","",""
DPR_print,245,A,A245,"6.6","",n,true,false,,"","","","","",""
DPR_print,245,B,B245,"Workshed Rent","",s,true,false,B245:E245,"","","","","",""
DPR_print,245,H,H245,"0.00","DataSheet!H169:I169*12",n,false,false,H245:I245,"","","","","",""
DPR_print,247,A,A247,"6.7","",n,true,false,,"","","","","",""
DPR_print,247,B,B247,"Other Miscellaneous Expenses","",s,true,false,B247:E247,"","","","","",""
DPR_print,247,H,H247,"0.00","DataSheet!H171:I171",n,false,false,H247:I247,"","","","","",""
DPR_print,248,B,B248,"Total","",s,true,false,B248:E248,"","","","","",""
DPR_print,248,H,H248,"0.00","H237+H239+H241+H243+H245+H247",n,false,false,H248:I248,"","","","","",""
DPR_print,249,A,A249,"7","",n,true,false,,"","","","","",""
DPR_print,249,B,B249,"Capacity Utilization of Manufacturing & Administrative Expenses  :","",s,true,false,B249:H249,"","","","","",""
DPR_print,250,B,B250,"Particulars","",s,true,false,B250:D250,"","","","","",""
DPR_print,250,E,E250,"1st Year","",s,true,false,,"","","","","",""
DPR_print,250,F,F250,"2nd Year","",s,true,false,,"","","","","",""
DPR_print,250,G,G250,"3rd Year","",s,true,false,,"","","","","",""
DPR_print,250,H,H250,"4th Year","",s,true,false,,"","","","","",""
DPR_print,250,I,I250,"5th Year","",s,true,false,,"","","","","",""
DPR_print,251,B,B251,"Capacity Utilization ","",s,true,false,B251:D251,"","","","","",""
DPR_print,251,E,E251,"70%","",n,true,false,,"","","","","",""
DPR_print,251,F,F251,"80%","",n,true,false,,"","","","","",""
DPR_print,251,G,G251,"90%","",n,true,false,,"","","","","",""
DPR_print,251,H,H251,"90%","",n,true,false,,"","","","","",""
DPR_print,251,I,I251,"90%","",n,true,false,,"","","","","",""
DPR_print,252,B,B252,"Manufacturing Expenses","",s,true,false,B252:D252,"","","","","",""
DPR_print,253,B,B253,"  Raw materials","",s,true,false,B253:D253,"","","","","",""
DPR_print,253,E,E253,"0","E251*H211",n,false,false,,"","","","","",""
DPR_print,253,F,F253,"0","F251*H211",n,false,false,,"","","","","",""
DPR_print,253,G,G253,"0","G251*H211",n,false,false,,"","","","","",""
DPR_print,253,H,H253,"0","H251*H211",n,false,false,,"","","","","",""
DPR_print,253,I,I253,"0","I251*H211",n,false,false,,"","","","","",""
DPR_print,254,B,B254,"  Wages","",s,true,false,B254:D254,"","","","","",""
DPR_print,254,E,E254,"0","E251*H222",n,false,false,,"","","","","",""
DPR_print,254,F,F254,"0","F251*H222",n,false,false,,"","","","","",""
DPR_print,254,G,G254,"0","G251*H222",n,false,false,,"","","","","",""
DPR_print,254,H,H254,"0","H251*H222",n,false,false,,"","","","","",""
DPR_print,254,I,I254,"0","I251*H222",n,false,false,,"","","","","",""
DPR_print,255,B,B255,"  Repairs & Maintenance","",s,true,false,B255:D255,"","","","","",""
DPR_print,255,E,E255,"0","E251*H224",n,false,false,,"","","","","",""
DPR_print,255,F,F255,"0","F251*H224",n,false,false,,"","","","","",""
DPR_print,255,G,G255,"0","G251*H224",n,false,false,,"","","","","",""
DPR_print,255,H,H255,"0","H251*H224",n,false,false,,"","","","","",""
DPR_print,255,I,I255,"0","I251*H224",n,false,false,,"","","","","",""
DPR_print,256,B,B256,"  Power & Fuel","",s,true,false,B256:D256,"","","","","",""
DPR_print,256,E,E256,"0","E251*H226",n,false,false,,"","","","","",""
